path,class,subject_id,source,filename,split
C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Fay-Augmented\s0273-27fay-Generated-5235.jpg,Fay,0273,augmented,s0273-27fay-Generated-5235.jpg,train
C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Fay-Augmented\s0273-27fay-Generated-5236.jpg,Fay,0273,augmented,s0273-27fay-Generated-5236.jpg,train
C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Fay-Augmented\s0273-27fay-Generated-5237.jpg,Fay,0273,augmented,s0273-27fay-Generated-5237.jpg,train
C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Fay-Augmented\s0273-27fay-Generated-5238.jpg,Fay,0273,augmented,s0273-27fay-Generated-5238.jpg,train
C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Fay-Augmented\s0273-27fay-Generated-5239.jpg,Fay,0273,augmented,s0273-27fay-Generated-5239.jpg,train
C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Fay-Augmented\s0273-27fay-Generated-5240.jpg,Fay,0273,augmented,s0273-27fay-Generated-5240.jpg,train
C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Fay-Augmented\s0273-27fay-Generated-5241.jpg,Fay,0273,augmented,s0273-27fay-Generated-5241.jpg,train
C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Fay-Augmented\s0273-27fay-Generated-5242.jpg,Fay,0273,augmented,s0273-27fay-Generated-5242.jpg,train
C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Fay-Augmented\s0273-27fay-Generated-5243.jpg,Fay,0273,augmented,s0273-27fay-Generated-5243.jpg,train
C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Fay-Augmented\s0273-27fay-Generated-5244.jpg,Fay,0273,augmented,s0273-27fay-Generated-5244.jpg,train
C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Fay-Augmented\s0273-27fay-Generated-5245.jpg,Fay,0273,augmented,s0273-27fay-Generated-5245.jpg,train
C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Fay-Augmented\s0273-27fay-Generated-5246.jpg,Fay,0273,augmented,s0273-27fay-Generated-5246.jpg,train
C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Fay-Augmented\s0273-27fay-Generated-5247.jpg,Fay,0273,augmented,s0273-27fay-Generated-5247.jpg,train
C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Fay-Augmented\s0273-27fay-Generated-5248.jpg,Fay,0273,augmented,s0273-27fay-Generated-5248.jpg,train
C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Fay-Augmented\s0273-27fay-Generated-5249.jpg,Fay,0273,augmented,s0273-27fay-Generated-5249.jpg,train
C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Fay-Augmented\s0273-27fay-Generated-5250.jpg,Fay,0273,augmented,s0273-27fay-Generated-5250.jpg,train
C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Fay-Augmented\s0273-27fay-Generated-5251.jpg,Fay,0273,augmented,s0273-27fay-Generated-5251.jpg,train
C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Fay-Augmented\s0273-27fay-Generated-5252.jpg,Fay,0273,augmented,s0273-27fay-Generated-5252.jpg,train
C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Fay-Augmented\s0273-27fay-Generated-5253.jpg,Fay,0273,augmented,s0273-27fay-Generated-5253.jpg,train
C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Fay-Augmented\s0273-27fay-Generated-5254.jpg,Fay,0273,augmented,s0273-27fay-Generated-5254.jpg,train
C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Fay-Augmented\s0273-27fay-Generated-5255.jpg,Fay,0273,augmented,s0273-27fay-Generated-5255.jpg,train
C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Fay-Augmented\s0273-27fay-Generated-5256.jpg,Fay,0273,augmented,s0273-27fay-Generated-5256.jpg,train
C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Fay-Augmented\s0274-27fay-Generated-6097.jpg,Fay,0274,augmented,s0274-27fay-Generated-6097.jpg,train
C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Fay-Augmented\s0274-27fay-Generated-6098.jpg,Fay,0274,augmented,s0274-27fay-Generated-6098.jpg,train
C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Fay-Augmented\s0274-27fay-Generated-6099.jpg,Fay,0274,augmented,s0274-27fay-Generated-6099.jpg,train
C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Fay-Augmented\s0274-27fay-Generated-6100.jpg,Fay,0274,augmented,s0274-27fay-Generated-6100.jpg,train
C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Fay-Augmented\s0274-27fay-Generated-6101.jpg,Fay,0274,augmented,s0274-27fay-Generated-6101.jpg,train
C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Fay-Augmented\s0274-27fay-Generated-6102.jpg,Fay,0274,augmented,s0274-27fay-Generated-6102.jpg,train
C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Fay-Augmented\s0274-27fay-Generated-6103.jpg,Fay,0274,augmented,s0274-27fay-Generated-6103.jpg,train
C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Fay-Augmented\s0274-27fay-Generated-6104.jpg,Fay,0274,augmented,s0274-27fay-Generated-6104.jpg,train
C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Fay-Augmented\s0274-27fay-Generated-6105.jpg,Fay,0274,augmented,s0274-27fay-Generated-6105.jpg,train
C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Fay-Augmented\s0274-27fay-Generated-6106.jpg,Fay,0274,augmented,s0274-27fay-Generated-6106.jpg,train
C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Fay-Augmented\s0274-27fay-Generated-6107.jpg,Fay,0274,augmented,s0274-27fay-Generated-6107.jpg,train
C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Fay-Augmented\s0274-27fay-Generated-6108.jpg,Fay,0274,augmented,s0274-27fay-Generated-6108.jpg,train
C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Fay-Augmented\s0274-27fay-Generated-6109.jpg,Fay,0274,augmented,s0274-27fay-Generated-6109.jpg,train
C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Fay-Augmented\s0274-27fay-Generated-6110.jpg,Fay,0274,augmented,s0274-27fay-Generated-6110.jpg,train
C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Fay-Augmented\s0274-27fay-Generated-6111.jpg,Fay,0274,augmented,s0274-27fay-Generated-6111.jpg,train
C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Fay-Augmented\s0274-27fay-Generated-6112.jpg,Fay,0274,augmented,s0274-27fay-Generated-6112.jpg,train
C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Fay-Augmented\s0274-27fay-Generated-6113.jpg,Fay,0274,augmented,s0274-27fay-Generated-6113.jpg,train
C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Fay-Augmented\s0274-27fay-Generated-6114.jpg,Fay,0274,augmented,s0274-27fay-Generated-6114.jpg,train
C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Fay-Augmented\s0274-27fay-Generated-6115.jpg,Fay,0274,augmented,s0274-27fay-Generated-6115.jpg,train
C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Fay-Augmented\s0274-27fay-Generated-6116.jpg,Fay,0274,augmented,s0274-27fay-Generated-6116.jpg,train
C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Fay-Augmented\s0274-27fay-Generated-6117.jpg,Fay,0274,augmented,s0274-27fay-Generated-6117.jpg,train
C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Fay-Augmented\s0274-27fay-Generated-6118.jpg,Fay,0274,augmented,s0274-27fay-Generated-6118.jpg,train
C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Fay-Augmented\s0274-27fay-Generated-6119.jpg,Fay,0274,augmented,s0274-27fay-Generated-6119.jpg,train
C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Fay-Augmented\s0274-27fay-Generated-6120.jpg,Fay,0274,augmented,s0274-27fay-Generated-6120.jpg,train
C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Fay-Augmented\s0276-27fay-Generated-1561.jpg,Fay,0276,augmented,s0276-27fay-Generated-1561.jpg,train
C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Fay-Augmented\s0276-27fay-Generated-1562.jpg,Fay,0276,augmented,s0276-27fay-Generated-1562.jpg,train
C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Fay-Augmented\s0276-27fay-Generated-1563.jpg,Fay,0276,augmented,s0276-27fay-Generated-1563.jpg,train
C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Fay-Augmented\s0276-27fay-Generated-1564.jpg,Fay,0276,augmented,s0276-27fay-Generated-1564.jpg,train
C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Fay-Augmented\s0276-27fay-Generated-1565.jpg,Fay,0276,augmented,s0276-27fay-Generated-1565.jpg,train
C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Fay-Augmented\s0276-27fay-Generated-1566.jpg,Fay,0276,augmented,s0276-27fay-Generated-1566.jpg,train
C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Fay-Augmented\s0276-27fay-Generated-1567.jpg,Fay,0276,augmented,s0276-27fay-Generated-1567.jpg,train
C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Fay-Augmented\s0276-27fay-Generated-1568.jpg,Fay,0276,augmented,s0276-27fay-Generated-1568.jpg,train
C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Fay-Augmented\s0276-27fay-Generated-1569.jpg,Fay,0276,augmented,s0276-27fay-Generated-1569.jpg,train
C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Fay-Augmented\s0276-27fay-Generated-1570.jpg,Fay,0276,augmented,s0276-27fay-Generated-1570.jpg,train
C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Fay-Augmented\s0276-27fay-Generated-1571.jpg,Fay,0276,augmented,s0276-27fay-Generated-1571.jpg,train
C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Fay-Augmented\s0276-27fay-Generated-1572.jpg,Fay,0276,augmented,s0276-27fay-Generated-1572.jpg,train
C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Fay-Augmented\s0276-27fay-Generated-1573.jpg,Fay,0276,augmented,s0276-27fay-Generated-1573.jpg,train
C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Fay-Augmented\s0276-27fay-Generated-1574.jpg,Fay,0276,augmented,s0276-27fay-Generated-1574.jpg,train
C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Fay-Augmented\s0276-27fay-Generated-1575.jpg,Fay,0276,augmented,s0276-27fay-Generated-1575.jpg,train
C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Fay-Augmented\s0276-27fay-Generated-1576.jpg,Fay,0276,augmented,s0276-27fay-Generated-1576.jpg,train
C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Fay-Augmented\s0276-27fay-Generated-1577.jpg,Fay,0276,augmented,s0276-27fay-Generated-1577.jpg,train
C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Fay-Augmented\s0276-27fay-Generated-1578.jpg,Fay,0276,augmented,s0276-27fay-Generated-1578.jpg,train
C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Fay-Augmented\s0276-27fay-Generated-1579.jpg,Fay,0276,augmented,s0276-27fay-Generated-1579.jpg,train
C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Fay-Augmented\s0276-27fay-Generated-1580.jpg,Fay,0276,augmented,s0276-27fay-Generated-1580.jpg,train
C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Fay-Augmented\s0276-27fay-Generated-1581.jpg,Fay,0276,augmented,s0276-27fay-Generated-1581.jpg,train
C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Fay-Augmented\s0276-27fay-Generated-1582.jpg,Fay,0276,augmented,s0276-27fay-Generated-1582.jpg,train
C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Fay-Augmented\s0276-27fay-Generated-1583.jpg,Fay,0276,augmented,s0276-27fay-Generated-1583.jpg,train
C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Fay-Augmented\s0276-27fay-Generated-1584.jpg,Fay,0276,augmented,s0276-27fay-Generated-1584.jpg,train
C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Fay-Augmented\s0280-27fay-Generated-1036.jpg,Fay,0280,augmented,s0280-27fay-Generated-1036.jpg,train
C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Fay-Augmented\s0281-27fay-Generated-1036.jpg,Fay,0281,augmented,s0281-27fay-Generated-1036.jpg,train
C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Fay-Original\s0254-27fay.jpg,Fay,0254,original,s0254-27fay.jpg,train
C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Fay-Original\s0255-27fay.jpg,Fay,0255,original,s0255-27fay.jpg,validation
C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Fay-Original\s0257-27fay.jpg,Fay,0257,original,s0257-27fay.jpg,train
C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Fay-Original\s0258-27fay.jpg,Fay,0258,original,s0258-27fay.jpg,test
C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Fay-Original\s0261-27fay.jpg,Fay,0261,original,s0261-27fay.jpg,test
C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Fay-Original\s0263-27fay.jpg,Fay,0263,original,s0263-27fay.jpg,train
C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Fay-Original\s0264-27fay.jpg,Fay,0264,original,s0264-27fay.jpg,train
C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Fay-Original\s0265-27fay.jpg,Fay,0265,original,s0265-27fay.jpg,train
C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Fay-Original\s0266-27fay.jpg,Fay,0266,original,s0266-27fay.jpg,train
C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Fay-Original\s0267-27fay.jpg,Fay,0267,original,s0267-27fay.jpg,train
C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Fay-Original\s0268-27fay.jpg,Fay,0268,original,s0268-27fay.jpg,train
C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Fay-Original\s0269-27fay.jpg,Fay,0269,original,s0269-27fay.jpg,test
C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Fay-Original\s0270-27fay.jpg,Fay,0270,original,s0270-27fay.jpg,validation
C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Fay-Original\s0271-27fay.jpg,Fay,0271,original,s0271-27fay.jpg,test
C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Fay-Original\s0272-27fay.jpg,Fay,0272,original,s0272-27fay.jpg,test
C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Fay-Original\s0273-27fay.jpg,Fay,0273,original,s0273-27fay.jpg,train
